ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	InsuranceRulesImportLoading	ui-label	LoadedData	LoadedData	LoadedData	Загруженные данные
UiSchema	InsuranceRulesImportLoading	ui-label	LoadData	LoadData	LoadData	Ошибки
UiSchema	InsuranceRulesImportLoading	ui-label	LoadDataErrors	LoadDataErrors	LoadDataErrors	Номер документа
UiSchema	InsuranceRulesImportLoading	ui-label	InsuranceRules document number	InsuranceRules document number	InsuranceRules document number	Номер документа
UiSchema	InsuranceRulesImportLoading	ui-label	Date	Date	Date	Дата
UiSchema	InsuranceRulesImportReloading	ui-label	Upload data	Upload data	Upload data	Загруженные данные
UiSchema	InsuranceRulesImportReloading	ui-label	ImportInfo	ImportInfo	ImportInfo	Информация об импорте
UiSchema	InsuranceRulesImportReloading	ui-label	FileSelection	FileSelection	FileSelection	Выбор файла
UiSchema	InsuranceRulesImportReloading	ui-label	FileSelectionDescription	FileSelectionDescription	FileSelectionDescription	Описание выбора файла
UiSchema	InsuranceRulesImportReloading	ui-label	LoadedData	LoadedData	LoadedData	Загруженные данные
UiSchema	InsuranceRulesImportReloading	ui-label	LoadDataErrors	LoadDataErrors	LoadDataErrors	Номер документа
UiSchema	InsuranceRulesImportReloading	ui-label	InsuranceRules document number	InsuranceRules document number	InsuranceRules document number	Номер документа
UiSchema	InsuranceRulesImportReloading	ui-label	Date	Date	Date	Дата
Rule	InsuranceRulesImportStartImportingTransitionRule	rule	validation@excelLoadErrors	StartImporting	StartImporting	Начать импорт
DocumentConfiguration	InsuranceRulesImport	rootConfiguration	InsuranceRulesImport@Title	InsuranceRulesImport	InsuranceRulesImport	Импорт
