ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_CallCenterApproval@Title	OperationsApproval_to_CallCenterApproval	Отправить в Колл-центр	OperationsApproval_to_CallCenterApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@CallCenterApproval_to_RequestToClient@Title	CallCenterApproval_to_RequestToClient	Запрос клиенту	CallCenterApproval_to_RequestToClient
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_CustomerServiceApproval@Title	OperationsApproval_to_CustomerServiceApproval	Отправить в Направление клиентского сервиса	OperationsApproval_to_CustomerServiceApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@CustomerServiceApproval_to_RequestToClient@Title	CustomerServiceApproval_to_RequestToClient	Запрос клиенту	CustomerServiceApproval_to_RequestToClient
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@RequestToClient_to_OperationsApproval@Title	RequestToClient_to_OperationsApproval	Предоставлена обратная связь	RequestToClient_to_OperationsApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_Activated@Title	OperationsApproval_to_Activated	Действует	OperationsApproval_to_Activated
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@OperationsApproval	OperationsApproval	На рассмотрении группы ОПЕРУ	OperationsApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@Rejected	Rejected	Отказ СК	Rejected
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@RejectedByClient	RejectedByClient	Отказ Клиента	RejectedByClient
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@InsuranceMethodologyApproval	InsuranceMethodologyApproval	На рассмотрении в Направлении методологии страхования	InsuranceMethodologyApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@ActuaryApproval	ActuaryApproval	На рассмотрении в Направлении актуарных расчётов	ActuaryApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@LegalApproval	LegalApproval	На рассмотрении в Юридическом управлении	LegalApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@SecurityApproval	SecurityApproval	На рассмотрении в Направлении экономической безопасности	SecurityApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@UnderwriterApproval	UnderwriterApproval	На рассмотрении в Центре андеррайтинга	UnderwriterApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@CallCenterApproval	CallCenterApproval	На рассмотрении в Колл-центре	CallCenterApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@CustomerServiceApproval	CustomerServiceApproval	На рассмотрении в Направлении клиентского сервиса	CustomerServiceApproval
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@RequestToClient	RequestToClient	Запрос клиенту	RequestToClient
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@Activated	Activated	Действует	Activated
Rule	AccidentLifeInsuranceNonFinChangeActuaryApproval_to_OperationsApprovalTransitionRule	rule	validation@ActuaryConclusionIsRequired	ActuaryApproval_to_OperationsApproval	E: Заключение Направления актуарных расчётов обязательно для заполнения	E: validation@ActuaryConclusionIsRequired
Rule	AccidentLifeInsuranceNonFinChangeInsuranceMethodologyApproval_to_OperationsApprovalTransitionRule	rule	validation@InsuranceMethodologyConclusionIsRequired	InsuranceMethodologyApproval_to_OperationsApproval	E: Заключение Направления методологии страхования обязательно для заполнения	E: validation@InsuranceMethodologyConclusionIsRequired
Rule	AccidentLifeInsuranceNonFinChangeLegalApproval_to_OperationsApprovalTransitionRule	rule	validation@LegalConclusionIsRequired	LegalApproval_to_OperationsApproval	E: Заключение Юридического управления обязательно для заполнения	E: validation@LegalConclusionIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActuaryApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_ActuaryApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActuaryApprovalTransitionRule	rule	validation@ActuaryRequestIsRequired	OperationsApproval_to_ActuaryApproval	E: Запрос в Направление актуарных расчётов обязателен для заполнения	E: validation@ActuaryRequestIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_CallCenterApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_CallCenterApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_CallCenterApprovalTransitionRule	rule	validation@RequestToClientIsRequired	OperationsApproval_to_CallCenterApproval	E: Запрос к клиенту обязателен для заполнения	E: validation@RequestToClientIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_CustomerServiceApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_CustomerServiceApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_CustomerServiceApprovalTransitionRule	rule	validation@RequestToClientIsRequired	OperationsApproval_to_CustomerServiceApproval	E: Запрос к клиенту обязателен для заполнения	E: validation@RequestToClientIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_InsuranceMethodologyApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_InsuranceMethodologyApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_InsuranceMethodologyApprovalTransitionRule	rule	validation@InsuranceMethodologyRequestIsRequired	OperationsApproval_to_InsuranceMethodologyApproval	E: Запрос в Направление методологии страхования обязателен для заполнения	E: validation@InsuranceMethodologyRequestIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_LegalApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_LegalApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_LegalApprovalTransitionRule	rule	validation@LegalRequestIsRequired	OperationsApproval_to_LegalApproval	E: Запрос в Юридическое управление обязателен для заполнения	E: validation@LegalRequestIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_RejectedTransitionRule	rule	validation@RejectionReasonIsRequired	OperationsApproval_to_Rejected	E: Причина отказа обязательна для заполнения	E: RejectionReasonIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_SecurityApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_SecurityApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_SecurityApprovalTransitionRule	rule	validation@SecurityRequestIsRequired	OperationsApproval_to_SecurityApproval	E: Запрос в Направление экономической безопасности обязателен для заполнения	E: validation@SecurityRequestIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_UnderwriterApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_UnderwriterApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_UnderwriterApprovalTransitionRule	rule	validation@UndrwriterRequestIsRequired	OperationsApproval_to_UnderwriterApproval	E: Запрос в Центр андеррайтинга обязателен для заполнения	E: validation@UndrwriterRequestIsRequired
Rule	AccidentLifeInsuranceNonFinChangeRequestToClient_to_OperationsApprovalTransitionRule	rule	validation@ResponseFromClientIsRequired	RequestToClient_to_OperationsApproval	E: Ответ на запрос клиенту обязателен для заполнения	E: validation@ResponseFromClientIsRequired
Rule	AccidentLifeInsuranceNonFinChangeSecurityApproval_to_OperationsApprovalTransitionRule	rule	validation@SecurityConclusionIsRequired	SecurityApproval_to_OperationsApproval	E: Заключение Направления экономической безопасности обязательно для заполнения	E: validation@SecurityConclusionIsRequired
Rule	AccidentLifeInsuranceNonFinChangeUnderwriterApproval_to_OperationsApprovalTransitionRule	rule	validation@UnderwriterConclusionIsRequired	UnderwriterApproval_to_OperationsApproval	E: Заключение Центра андеррайтинга обязательно для заполнения	E: validation@UnderwriterConclusionIsRequired
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_PartnerSalesSupportApproval@Title	OperationsApproval_to_PartnerSalesSupportApproval	Отправить в Направление поддержки партнёрских продаж	transitions@OperationsApproval_to_PartnerSalesSupportApproval@Title
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@PartnerSalesSupportApproval_to_RequestToClient@Title	PartnerSalesSupportApproval_to_RequestToClient	Запрос клиенту	transitions@PartnerSalesSupportApproval_to_RequestToClient@Title
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@PartnerSalesSupportApproval	PartnerSalesSupportApproval	На рассмотрении в  Направлении поддержки партнёрских продаж	states@PartnerSalesSupportApproval
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_PartnerSalesSupportApprovalTransitionRule	rule	validation@RejectionMustBeEmpty	OperationsApproval_to_PartnerSalesSupportApproval	E: Причина отказа должна быть пустой	E: validation@RejectionMustBeEmpty
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_PartnerSalesSupportApprovalTransitionRule	rule	validation@RequestToClientIsRequired	OperationsApproval_to_PartnerSalesSupportApproval	E: Запрос к клиенту обязателен для заполнения	E: validation@RequestToClientIsRequired
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Viewer	Viewer	Просмотр	Viewer
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Methodology	Methodology	Методология	Methodology
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Actuary	Actuary	Актуарии	Actuary
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Legal	Legal	Юристы	Legal
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Security	Security	Безопасность	Security
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	Underwriting	Underwriting	Андеррайтеры	Underwriting
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	PartnerSalesSupport	PartnerSalesSupport	Партнёрская поддержка продаж	PartnerSalesSupport
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	CallCenter	CallCenter	Колл-центр	CallCenter
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	ClientServiceCenter	ClientServiceCenter	Направление клиентского сервиса	ClientServiceCenter
UiSchema	AccidentLifeInsuranceNonFinChangeMainContent	ui-label	History	History	История	History
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActivatedTransitionRule	rule	validation@OperationsApprovalToActivatedChangeApplicationAttachmentIsRequired	OperationsApproval_to_Activated	E: Необходимо добавить вложение Заявление на внесение изменений	E: validation@OperationsApprovalToActivatedChangeApplicationAttachmentIsRequired
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActivatedTransitionRule	rule	validation@PolicyHolderChangeSelectedButNotPerformed	OperationsApproval_to_Activated	E: Выбран класс изменение перс. данных Страхователя, но данные не содержат изменений	E: validation@PolicyHolderChangeSelectedButNotPerformed
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActivatedTransitionRule	rule	validation@InsuredPersonChangeSelectedButNotPerformed	OperationsApproval_to_Activated	E: Выбран класс изменение перс. данных ЗЛ, но данные не содержат изменений	E: validation@InsuredPersonChangeSelectedButNotPerformed
Rule	AccidentLifeInsuranceNonFinChangeOperationsApproval_to_ActivatedTransitionRule	rule	validation@BeneficiariesChangeSelectedButNotPerformed	OperationsApproval_to_Activated	E: Выбран класс изменение перс. данных ВП или замена ВП, но данные не содержат изменений	E: validation@BeneficiariesChangeSelectedButNotPerformed
DocumentConfiguration	AccidentLifeInsuranceNonFinChange	actors	System	System	Система	System
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@OperationsApproval_to_AwaitingRequestAnswers@Title	OperationsApproval_to_AwaitingRequestAnswers	Ожидание ответов на запросы	transitions@OperationsApproval_to_AwaitingRequestAnswers@Title
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	transitions	transitions@AwaitingRequestAnswers_to_OperationsApproval@Title	AwaitingRequestAnswers_to_OperationsApproval	На рассмотрении ОПЕРУ	transitions@AwaitingRequestAnswers_to_OperationsApproval@Title
DocumentFlowDefinition	AccidentLifeInsuranceNonFinChangeFlow	states	states@AwaitingRequestAnswers	AwaitingRequestAnswers	Ожидание ответов на запросы	states@AwaitingRequestAnswers
UiSchema	AccidentLifeInsuranceNonFinChangeMainContent	ui-label	AmendmentInquiries	AmendmentInquiries	Запросы в смежные подразделения	AmendmentInquiries
