ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	attachmentErrorComment	attachmentErrorComment	Комментарий СК	attachmentErrorComment
DataSchema	LifeInsuranceAttachmentVerification	field-title	attachmentErrorCommentSales	attachmentErrorCommentSales	Комментарий продавца	attachmentErrorCommentSales
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	attachmentErrorCommentSales	attachmentErrorCommentSales	Комментарий продавца	attachmentErrorCommentSales
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	CancelledToDraft	CancelledToDraft	На проверку	CancelledToDraft
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	DraftToCancelled	DraftToCancelled	На корректировку	DraftToCancelled
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	DraftToIssued	DraftToIssued	Документация корректна	DraftToIssued
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Issued_to_Draft@Title	Issued_to_Draft	Корректна->Ожидает Проверки	Issued_to_Draft
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	IssuedToDraft	IssuedToDraft	На проверку	IssuedToDraft
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Cancelled_to_Draft_Operations@Title	Cancelled_to_Draft_Operations	На проверку (ОПЕРУ)	Cancelled_to_Draft_Operations
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	CancelledToDraftOperations	CancelledToDraftOperations	На проверку (ОПЕРУ)	CancelledToDraftOperations
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	verificationMainData	verificationMainData	Данные верификации	verificationMainData
UiSchema	LifeInsuranceAttachmentVerificationMainContent	ui-label	verificationHistoryData	verificationHistoryData	История	verificationHistoryData
DocumentConfiguration	LifeInsuranceAttachmentVerification	actors	System	System	Система	System
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Draft_to_Issued_System@Title	Draft_to_Issued_System	Ожидает Проверки->Корректна (Система)	Draft_to_Issued_System
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Draft_to_Cancelled_System@Title	Draft_to_Cancelled_System	Ожидает Проверки->Не корректна (Система)	Draft_to_Cancelled_System
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Cancelled_to_Draft_System@Title	Cancelled_to_Draft_System	Не корректна->Ожидает Проверки (Система)	Cancelled_to_Draft_System
DocumentFlowDefinition	LifeInsuranceAttachmentVerificationFlow	transitions	transitions@Issued_to_Draft_System@Title	Issued_to_Draft_System	Корректна->Ожидает Проверки (Система)	Issued_to_Draft_System
