ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
Rule	AccumulatedLifeInsuranceCancellationOperationsDirectorApproval_to_SentToPaymentTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsDirectorApproval_to_SentToPayment	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	AccumulatedLifeInsuranceCancellationOperationsDirectorApproval_to_SentToPaymentTransitionRule	rule	validation@ZeroTotalPaymentAmount	OperationsDirectorApproval_to_SentToPayment	E: Общий размер выплаты равен 0. Передать ДС на выплату не возможно.	E: validation@ZeroTotalPaymentAmount
UiSchema	AccumulatedLifeInsuranceCancellationMainContent	ui-label	CancellationInquiry	CancellationInquiry	Запрос в смежные подразделения	CancellationInquiry
DocumentConfiguration	AccumulatedLifeInsuranceCancellation	actors	ContractAdministrator	ContractAdministrator	Администратор договоров	ContractAdministrator
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@FinishPOCreation@Title	FinishPOCreation	Завершить формирование РНВ	FinishPOCreation
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	states	states@POCreation	POCreation	Формирование РНВ	POCreation
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@OperationsApproval_to_AwaitingApproval@Title	OperationsApproval_to_AwaitingApproval	Направить на согласование	OperationsApproval_to_AwaitingApproval
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@OperationsApproval_to_AwaitingCancellationDate@Title	OperationsApproval_to_AwaitingCancellationDate	Ожидает дату расторжения	OperationsApproval_to_AwaitingCancellationDate
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@OperationsApproval_to_AwaitingPaymentDocuments@Title	OperationsApproval_to_AwaitingPaymentDocuments	Ожидает документы на выплату	OperationsApproval_to_AwaitingPaymentDocuments
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@OperationsApproval_to_POCreation@Title	OperationsApproval_to_POCreation	Передать на выплату	OperationsApproval_to_POCreation
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@OperationsApproval_to_Rejected@Title	OperationsApproval_to_Rejected	Отказ	OperationsApproval_to_Rejected
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingApproval_to_OperationsApproval@Title	AwaitingApproval_to_OperationsApproval	Отправить на рассмотрение в ОПЕРУ	AwaitingApproval_to_OperationsApproval
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingPaymentDocuments_to_POCreation@Title	AwaitingPaymentDocuments_to_POCreation	Передать на выплату	AwaitingPaymentDocuments_to_POCreation
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingPaymentDocuments_to_Activated@Title	AwaitingPaymentDocuments_to_Activated	Действует	AwaitingPaymentDocuments_to_Activated
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@SentToPayment_to_Activated@Title	SentToPayment_to_Activated	Действует	SentToPayment_to_Activated
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	states	states@AwaitingApproval	AwaitingApproval	ОЖИДАНИЕ СОГЛАСОВАНИЯ	AwaitingApproval
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	states	states@AwaitingCancellationDate	AwaitingCancellationDate	ОЖИДАЕТ ДАТУ РАСТОРЖЕНИЯ	AwaitingCancellationDate
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	states	states@AwaitingPaymentDocuments	AwaitingPaymentDocuments	ОЖИДАЕТ ДОКУМЕНТЫ НА ВЫПЛАТУ	AwaitingPaymentDocuments
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	states	states@Rejected	Rejected	ОТКАЗ	Rejected
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@ZeroTotalPaymentAmount	OperationsApproval_to_AwaitingApproval	E: Общий размер выплаты равен 0. Передать ДС на выплату не возможно.	E: validation@ZeroTotalPaymentAmount
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@AtleastOneRecipientIsRequired	OperationsApproval_to_AwaitingApproval	E: Требуется указать хотя бы одного получателя	E: validation@AtleastOneRecipientIsRequired
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingCancellationDateTransitionRule	rule	validation@CancellationDateAlreadyReached	OperationsApproval_to_AwaitingCancellationDate	E: Дата расторжения уже наступила	E: validation@CancellationDateAlreadyReached
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_AwaitingPaymentDocuments	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@ZeroTotalPaymentAmount	OperationsApproval_to_AwaitingPaymentDocuments	E: Общий размер выплаты равен 0. Передать ДС на выплату не возможно.	E: validation@ZeroTotalPaymentAmount
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_RejectedTransitionRule	rule	validation@RejectionTextIsRequired	OperationsApproval_to_Rejected	E: Причина отказа должна быть заполнена	E: validation@RejectionTextIsRequired
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_RequestToClientTransitionRule	rule	validation@noActiveInquiriesFound	OperationsApproval_to_RequestToClient	E: Не найдено активных запросов в смежные подразделения	E: validation@noActiveInquiriesFound
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_RequestToClientTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_RequestToClient	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
DocumentFlowDefinition	AccumulatedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingCancellationDate_to_OperationsApproval@Title	AwaitingCancellationDate_to_OperationsApproval	Отправить на рассмотрение в ОПЕРУ	AwaitingCancellationDate_to_OperationsApproval
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingApproval	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingCancellationDateTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingCancellationDate	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingPaymentDocuments	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_POCreationTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_POCreation	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_RejectedTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_Rejected	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	AwaitingPaymentDocuments_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	AccumulatedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	AwaitingPaymentDocuments_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	AccumulatedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	AwaitingPaymentDocuments_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	OperationsApproval_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	SentToPayment_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	AccumulatedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	SentToPayment_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	AccumulatedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	SentToPayment_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	AccumulatedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_AwaitingApproval	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
DocumentConfiguration	AccumulatedLifeInsuranceCancellation	actors	Accounting	Accounting	Бухгалтерия	Accounting
