ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	states	states@Activated	Activated	Действует	Activated
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	states	states@Cancelled	Cancelled	Отменен	Cancelled
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	states	states@CancelledByAmendment	CancelledByAmendment	Расторгнут	CancelledByAmendment
DocumentConfiguration	EquityLifeInsurancePolicy	rootConfiguration	EquityLifeInsurancePolicy@Title	EquityLifeInsurancePolicy	ДСЖ. Договор	EquityLifeInsurancePolicy
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Participants	Participants	Участники	Participants
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Underwriting	Underwriting	Андеррайтинг	Underwriting
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	PaymentPlan	PaymentPlan	График платежей	PaymentPlan
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Insurance Conditions	Insurance Conditions	Условия страхования	Insurance Conditions
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Additional Conditions	Additional Conditions	Дополнительные условия	Additional Conditions
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Surrender Values	Surrender Values	Выкупные суммы	Surrender Values
DocumentConfiguration	EquityLifeInsurancePolicy	actors	Viewer	Viewer	Просмотр	Viewer
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	History	History	История	History
DocumentConfiguration	EquityLifeInsurancePolicy	actors	Operations	Operations	ОПЕРУ	Operations
DocumentConfiguration	EquityLifeInsurancePolicy	actors	System	System	Система	System
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_contractAttachment_contractSigned	Draft_to_Active	E: Необходимо добавить вложение с типом 'Подписанный договор страхования'	E: validation@Draft_to_Active_contractAttachment_contractSigned
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_contractAttachment_bankNotificationForBFKOPartner	Draft_to_Active	E: Необходимо добавить вложение с типом 'Дополнительные документы банка' либо 'Согласие на обработку персональных данных' и 'Уведомление о финансовой услуге'	E: validation@Draft_to_Active_contractAttachment_bankNotificationForBFKOPartner
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_contractAttachment_servicesMemo	Draft_to_Active	E: Необходимо добавить вложение с типом 'Памятка, содержащая порядок получения сервисов'	E: validation@Draft_to_Active_contractAttachment_servicesMemo
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_insuredPersonAttachment_passport	Draft_to_Active	E: Необходимо добавить вложение с типом 'Документ, удостоверяющий личность' на карточке застрахованного	E: validation@Draft_to_Active_insuredPersonAttachment_passport
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_policyHolderAttachment_passport	Draft_to_Active	E: Необходимо добавить вложение с типом 'Документ, удостоверяющий личность' на карточке страхователя	E: validation@Draft_to_Active_policyHolderAttachment_passport
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_policyHolderAttachment_financialQuestionary	Draft_to_Active	E: Необходимо добавить вложение с типом 'Анкета о наличии финансовых знаний' на карточке страхователя	E: validation@Draft_to_Active_policyHolderAttachment_financialQuestionary
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_policyHolderAttachment_financialQuestionary_wrongDate	Draft_to_Active	E: Дата прикрепления документа с типом «Анкета фин. грамотности» не может быть раньше даты актуализации анкеты	E: validation@Draft_to_Active_policyHolderAttachment_financialQuestionary_wrongDate
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	paymentOrders	paymentOrders	Связанные РНВ	paymentOrders
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	commissionTab	commissionTab	Комиссия	commissionTab
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	allocations	allocations	Связанные платежи	Allocations
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	accountingEntries	accountingEntries	Проводки по договору	accountingEntries
DocumentConfiguration	EquityLifeInsurancePolicy	actors	Claims	Claims	Убытки	Claims
Rule	EquityLifeInsurancePolicyCancelled_to_ActiveTransitionRule	rule	validation@Cancelled_to_Active_WasNotActive	Cancelled_to_Active	E: Договор не был подписан перед отменой, возврат в Подписан невозможен	E: validation@Cancelled_to_Active_WasNotActive
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	operations	operations@Save@Title	Save	Сохранить	Save
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	contractAmendments	contractAmendments	Доп. соглашения	contractAmendments
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	transitions	transitions@Activated_to_Cancelled@Title	Activated_to_Cancelled	Действует -> Отменен	Activated_to_Cancelled
Rule	EquityLifeInsurancePolicyActivated_to_CancelledTransitionRule	rule	validation@Activated_to_Cancelled_HasAllocations	Activated_to_Cancelled	E: По договору имеются идентификации. Отмена запрещена.	E: Activated_to_Cancelled
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	transitions	transitions@Activated_to_Completed@Title	Activated_to_Completed	Действует -> Завершён	Activated_to_Completed
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	states	states@Completed	Completed	Завершён	Completed
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	Reinsurance	Reinsurance	Перестрахование	Reinsurance
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	InvestmentProfit	InvestmentProfit	ДИД	InvestmentProfit
DocumentFlowDefinition	EquityLifeInsurancePolicyFlow	transitions	transitions@Completed_to_Activated@Title	Completed_to_Activated	Завершён -> Действует	Completed_to_Activated
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_IdentityDocumentBelow14Issue	Draft_to_Active	E: Необходимо добавить вложение с типом 'Свидетельство о рождении' на карточке Застрахованного	E: validation@Draft_to_Active_IdentityDocumentBelow14Issue
Rule	EquityLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_IdentityDocumentAbove14Issue	Draft_to_Active	Е: Необходимо добавить вложение с типом 'Документ, удостоверяющий личность' на карточке Застрахованного	E: validation@Draft_to_Active_IdentityDocumentAbove14Issue
Rule	EquityLifeInsurancePolicyDraft_to_Active_OperationsTransitionRule	rule	validation@Draft_to_Active_Operations_IdentityDocumentBelow14Issue	Draft_to_Active_Operations	E: Необходимо добавить вложение с типом 'Свидетельство о рождении' на карточке Застрахованного	E: validation@Draft_to_Active_Operations_IdentityDocumentBelow14Issue
Rule	EquityLifeInsurancePolicyDraft_to_Active_OperationsTransitionRule	rule	validation@Draft_to_Active_Operations_IdentityDocumentAbove14Issue	Draft_to_Active_Operations	Е: Необходимо добавить вложение с типом 'Документ, удостоверяющий личность' на карточке Застрахованного	E: validation@Draft_to_Active_Operations_IdentityDocumentAbove14Issue
UiSchema	EquityLifeInsurancePolicyMainContent	ui-label	FundAssetsInfo	FundAssetsInfo	Информация по инвестированию	Fund assets info
