ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode8	insuranceAmountRiskCode8	Страховая сумма по постоянной частичной нетрудоспособности НС (код риска)	insuranceAmountRiskCode8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount8	insuranceAmount8	Страховая сумма по постоянной частичной нетрудоспособности НС	insuranceAmount8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode9	insuranceAmountRiskCode9	Страховая сумма по постоянной частичной нетрудоспособности Болезнь (код риска)	insuranceAmountRiskCode9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount9	insuranceAmount9	Страховая сумма по постоянной частичной нетрудоспособности Болезнь	insuranceAmount9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode10	insuranceAmountRiskCode10	Страховая сумма по постоянной полной нетрудоспособности НС (код риска)	insuranceAmountRiskCode10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount10	insuranceAmount10	Страховая сумма по постоянной полной нетрудоспособности НС	insuranceAmount10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode11	insuranceAmountRiskCode11	Страховая сумма по постоянной полной нетрудоспособности Болезнь (код риска)	insuranceAmountRiskCode11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount11	insuranceAmount11	Страховая сумма по постоянной полной нетрудоспособности Болезнь	insuranceAmount11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode12	insuranceAmountRiskCode12	Страховая сумма по риску временная нетрудоспособность НС (код риска)	insuranceAmountRiskCode12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount12	insuranceAmount12	Страховая сумма по риску временная нетрудоспособность НС	insuranceAmount12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode13	insuranceAmountRiskCode13	Страховая сумма по риску временная нетрудоспособность Болезнь (код риска)	insuranceAmountRiskCode13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount13	insuranceAmount13	Страховая сумма по риску временная нетрудоспособность Болезнь	insuranceAmount13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode14	insuranceAmountRiskCode14	Страховая сумма по риску хирургия НС (код риска)	insuranceAmountRiskCode14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount14	insuranceAmount14	Страховая сумма по риску хирургия НС	insuranceAmount14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode15	insuranceAmountRiskCode15	Страховая сумма по риску хирургия Болезнь (код риска)	insuranceAmountRiskCode15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount15	insuranceAmount15	Страховая сумма по риску хирургия Болезнь	insuranceAmount15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode16	insuranceAmountRiskCode16	Страховая сумма по госпитализации НС (код риска)	insuranceAmountRiskCode16
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount16	insuranceAmount16	Страховая сумма по госпитализации НС	insuranceAmount16
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode17	insuranceAmountRiskCode17	Страховая сумма по госпитализации Болезнь (код риска)	insuranceAmountRiskCode17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount17	insuranceAmount17	Страховая сумма по госпитализации Болезнь	insuranceAmount17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode18	insuranceAmountRiskCode18	Страховая сумма по риску тяжкие телесные повреждения (код риска)	insuranceAmountRiskCode18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount18	insuranceAmount18	Страховая сумма по риску тяжкие телесные повреждения	insuranceAmount18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode19	insuranceAmountRiskCode19	Страховая сумма по риску переломы (код риска)	insuranceAmountRiskCode19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount19	insuranceAmount19	Страховая сумма по риску переломы	insuranceAmount19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode20	insuranceAmountRiskCode20	Страховая сумма по риску ожоги (код риска)	insuranceAmountRiskCode20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount20	insuranceAmount20	Страховая сумма по риску ожоги	insuranceAmount20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode21	insuranceAmountRiskCode21	Страховая сумма по риску смерть в результате ДТП (код риска)	insuranceAmountRiskCode21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount21	insuranceAmount21	Страховая сумма по риску смерть в результате ДТП	insuranceAmount21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode22	insuranceAmountRiskCode22	Страховая сумма по риску инвалидность в результате ДТП (код риска)	insuranceAmountRiskCode22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount22	insuranceAmount22	Страховая сумма по риску инвалидность в результате ДТП	insuranceAmount22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmountRiskCode23	insuranceAmountRiskCode23	Страховая сумма (pseudo) AXA (код риска)	insuranceAmountRiskCode23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insuranceAmount23	insuranceAmount23	Страховая сумма (pseudo) AXA	insuranceAmount23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium1	insurancePremium1	Страховая премия по смерти	insurancePremium1
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium2	insurancePremium2	Страховая премия по инвалидности	insurancePremium2
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium3	insurancePremium3	Страховая премия по травме	insurancePremium3
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium4	insurancePremium4	Страховая премия по критическим заболеваниям	insurancePremium4
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium5	insurancePremium5	Страховая премия по смерти	insurancePremium5
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium6	insurancePremium6	Страховая премия по инвалидности	insurancePremium6
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium7	insurancePremium7	Страховая премия по смерти на авиаперевозчике	insurancePremium7
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium8	insurancePremium8	Страховая премия по постоянной частичной нетрудоспособности НС	insurancePremium8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium9	insurancePremium9	Страховая премия по постоянной частичной нетрудоспособности Болезнь	insurancePremium9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium10	insurancePremium10	Страховая премия по постоянной полной нетрудоспособности НС	insurancePremium10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium11	insurancePremium11	Страховая премия по постоянной полной нетрудоспособности Болезнь	insurancePremium11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium12	insurancePremium12	Страховая премия по риску временная нетрудоспособность НС	insurancePremium12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium13	insurancePremium13	Страховая премия по риску временная нетрудоспособность Болезнь	insurancePremium13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium14	insurancePremium14	Страховая премия по риску хирургия НС	insurancePremium14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium15	insurancePremium15	Страховая премия по риску хирургия Болезнь	insurancePremium15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium16	insurancePremium16	Страховая премия по госпитализации НС	insurancePremium16
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium17	insurancePremium17	Страховая премия по госпитализации Болезнь	insurancePremium17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium18	insurancePremium18	Страховая премия по риску тяжкие телесные повреждения	insurancePremium18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium19	insurancePremium19	Страховая премия по риску переломы	insurancePremium19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium20	insurancePremium20	Страховая премия по риску ожоги	insurancePremium20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium21	insurancePremium21	Страховая премия по риску смерть в результате ДТП	insurancePremium21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium22	insurancePremium22	Страховая премия по риску инвалидность в результате ДТП	insurancePremium22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	insurancePremium23	insurancePremium23	Страховая премия (pseudo)	insurancePremium23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium1	reinsurancePremium1	Перестраховочная премия по смерти	reinsurancePremium1
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium2	reinsurancePremium2	Перестраховочная премия по инвалидности	reinsurancePremium2
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium3	reinsurancePremium3	Перестраховочная премия по травме	reinsurancePremium3
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium4	reinsurancePremium4	Перестраховочная премия по критическим заболеваниям	reinsurancePremium4
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium5	reinsurancePremium5	Перестраховочная премия по смерти	reinsurancePremium5
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium6	reinsurancePremium6	Перестраховочная премия по инвалидности	reinsurancePremium6
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium7	reinsurancePremium7	Перестраховочная премия по смерти на авиаперевозчике	reinsurancePremium7
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium8	reinsurancePremium8	Перестраховочная премия по постоянной частичной нетрудоспособности НС	reinsurancePremium8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium9	reinsurancePremium9	Перестраховочная премия по постоянной частичной нетрудоспособности Болезнь	reinsurancePremium9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium10	reinsurancePremium10	Перестраховочная премия по постоянной полной нетрудоспособности НС	reinsurancePremium10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium11	reinsurancePremium11	Перестраховочная премия по постоянной полной нетрудоспособности Болезнь	reinsurancePremium11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium12	reinsurancePremium12	Перестраховочная премия по риску временная нетрудоспособность НС	reinsurancePremium12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium13	reinsurancePremium13	Перестраховочная премия по риску временная нетрудоспособность Болезнь	reinsurancePremium13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium14	reinsurancePremium14	Перестраховочная премия по риску хирургия НС	reinsurancePremium14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium15	reinsurancePremium15	Перестраховочная премия по риску хирургия Болезнь	reinsurancePremium15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium16	reinsurancePremium16	Перестраховочная премия по госпитализации НС	reinsurancePremium16
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium17	reinsurancePremium17	Перестраховочная премия по госпитализации Болезнь	reinsurancePremium17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium18	reinsurancePremium18	Перестраховочная премия по риску тяжкие телесные повреждения	reinsurancePremium18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium19	reinsurancePremium19	Перестраховочная премия по риску переломы	reinsurancePremium19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium20	reinsurancePremium20	Перестраховочная премия по риску ожоги	reinsurancePremium20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium21	reinsurancePremium21	Перестраховочная премия по риску смерть в результате ДТП	reinsurancePremium21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium22	reinsurancePremium22	Перестраховочная премия по риску инвалидность в результате ДТП	reinsurancePremium22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsurancePremium23	reinsurancePremium23	Перестраховочная премия (pseudo)	reinsurancePremium23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate1	reinsuranceRate1	Перестраховочный тариф по смерти	reinsuranceRate1
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate2	reinsuranceRate2	Перестраховочный тариф по инвалидности	reinsuranceRate2
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate3	reinsuranceRate3	Перестраховочный тариф по травме	reinsuranceRate3
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate4	reinsuranceRate4	Перестраховочный тариф по критическим заболеваниям	reinsuranceRate4
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate5	reinsuranceRate5	Перестраховочный тариф по смерти	reinsuranceRate5
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate6	reinsuranceRate6	Перестраховочный тариф по инвалидности	reinsuranceRate6
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate7	reinsuranceRate7	Перестраховочный тариф по смерти на авиаперевозчике	reinsuranceRate7
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate8	reinsuranceRate8	Перестраховочный тариф по постоянной частичной нетрудоспособности НС	reinsuranceRate8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate9	reinsuranceRate9	Перестраховочный тариф по постоянной частичной нетрудоспособности Болезнь	reinsuranceRate9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate10	reinsuranceRate10	Перестраховочный тариф по постоянной полной нетрудоспособности НС	reinsuranceRate10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate11	reinsuranceRate11	Перестраховочный тариф по постоянной полной нетрудоспособности Болезнь	reinsuranceRate11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate12	reinsuranceRate12	Перестраховочный тариф по риску временная нетрудоспособность НС	reinsuranceRate12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate13	reinsuranceRate13	Перестраховочный тариф по риску временная нетрудоспособность Болезнь	reinsuranceRate13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate14	reinsuranceRate14	Перестраховочный тариф по риску хирургия НС	reinsuranceRate14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate15	reinsuranceRate15	Перестраховочный тариф по риску хирургия Болезнь	reinsuranceRate15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate16	reinsuranceRate16	Перестраховочный тариф по госпитализации НС	reinsuranceRate16
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate17	reinsuranceRate17	Перестраховочный тариф по госпитализации Болезнь	reinsuranceRate17
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate18	reinsuranceRate18	Перестраховочный тариф по риску тяжкие телесные повреждения	reinsuranceRate18
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate19	reinsuranceRate19	Перестраховочный тариф по риску переломы	reinsuranceRate19
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate20	reinsuranceRate20	Перестраховочный тариф по риску ожоги	reinsuranceRate20
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate21	reinsuranceRate21	Перестраховочный тариф по риску смерть в результате ДТП	reinsuranceRate21
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate22	reinsuranceRate22	Перестраховочный тариф по риску инвалидность в результате ДТП	reinsuranceRate22
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	reinsuranceRate23	reinsuranceRate23	Перестраховочный тариф (pseudo)	reinsuranceRate23
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate1	directRate1	Прямой тариф по смерти	directRate1
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate2	directRate2	Прямой тариф по инвалидности	directRate2
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate3	directRate3	Прямой тариф по травме	directRate3
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate4	directRate4	Прямой тариф по критическим заболеваниям	directRate4
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate5	directRate5	Прямой тариф по смерти	directRate5
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate6	directRate6	Прямой тариф по инвалидности	directRate6
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate7	directRate7	Прямой тариф по смерти на авиаперевозчике	directRate7
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate8	directRate8	Прямой тариф по постоянной частичной нетрудоспособности НС	directRate8
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate9	directRate9	Прямой тариф по постоянной частичной нетрудоспособности Болезнь	directRate9
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate10	directRate10	Прямой тариф по постоянной полной нетрудоспособности НС	directRate10
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate11	directRate11	Прямой тариф по постоянной полной нетрудоспособности Болезнь	directRate11
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate12	directRate12	Прямой тариф по риску временная нетрудоспособность НС	directRate12
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate13	directRate13	Прямой тариф по риску временная нетрудоспособность Болезнь	directRate13
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate14	directRate14	Прямой тариф по риску хирургия НС	directRate14
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate15	directRate15	Прямой тариф по риску хирургия Болезнь	directRate15
UiSchema	CollectiveLifeInsurancePolicyWithOutTarificationImportLoadFromExcelUiSchema	ui-label	directRate16	directRate16	Прямой тариф по госпитализации НС	directRate16
