ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DataSchema	PaymentAmendmentConditions	enum	paymentLineType@PITRefund	PITRefund	Возврат НДФЛ	PITRefund
DataSchema	PaymentAmendmentConditions	field-title	paymentLineSumInRub	paymentLineSumInRub	Сумма выплаты в Рублях	paymentLineSumInRub
DataSchema	PaymentAmendmentConditions	field-title	partyCode	partyCode	Код	partyCode
DataSchema	PaymentAmendmentConditions	field-title	recipientName	recipientName	Имя получателя	recipientName
DataSchema	PaymentAmendmentConditions	field-title	recipientReason	recipientReason	Основание быть получателем	recipientReason
DataSchema	PaymentAmendmentConditions	field-title	recipientPaymentType	recipientPaymentType	Форма выплаты	recipientPaymentType
DataSchema	PaymentAmendmentConditions	field-title	amountToPay	amountToPay	Сумма выплаты (в валюте договора)	amountToPay
DataSchema	PaymentAmendmentConditions	field-title	amountToPayRub	amountToPayRub	Сумма выплаты (в рублях)	amountToPayRub
DataSchema	PaymentAmendmentConditions	field-title	pitAmount	pitAmount	НДФЛ (в валюте договора)	pitAmount
DataSchema	PaymentAmendmentConditions	field-title	pitAmountInRubCurrency	pitAmountInRubCurrency	НДФЛ (в рублях)	pitAmountInRubCurrency
UiSchema	PaymentAmendmentConditions	ui-label	cancellationRecipients	cancellationRecipients	Получатели	cancellationRecipients
UiSchema	PaymentAmendmentConditions	ui-label	PONumber	PONumber	Номер РНВ	PONumber
UiSchema	PaymentAmendmentConditions	ui-label	PitPONumber	PitPONumber	Номер РНВ НДФЛ	PitPONumber
UiSchema	PaymentAmendmentConditions	ui-label	amountToPay	amountToPay	Сумма выплаты (в валюте договора)	amountToPay
UiSchema	PaymentAmendmentConditions	ui-label	recipientReason	recipientReason	Основание быть получателем	recipientReason
UiSchema	PaymentAmendmentConditions	ui-label	recipientPaymentType	recipientPaymentType	Форма выплаты	recipientPaymentType
UiSchema	PaymentAmendmentConditions	ui-label	recipient	recipient	Получатель	recipient
UiSchema	PaymentAmendmentConditions	ui-label	amountToPayPercetage	amountToPayPercetage	Доля получателя (в валюте договора)	amountToPayPercetage
UiSchema	PaymentAmendmentConditions	ui-label	amountToPayInRubCurrency	amountToPayInRubCurrency	Доля получателя (в рублях)	amountToPayInRubCurrency
UiSchema	PaymentAmendmentConditions	ui-label	createPaymentOrder	createPaymentOrder	Создать РНВ	createPaymentOrder
ClientAction	PaymentAmendmentConditionsBeforeCanellationRecipientsGridAction	ui-message	UnableToAddDuplicatedRecipient	beforeCanellationRecipientsGridAction	Указанный получатель уже добавлен в расторжение!	UnableToAddDuplicatedRecipient
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	PaymentOrderCreated	createPaymentOrder	РНВ создан	PaymentOrderCreated
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	SelectRecipient	createPaymentOrder	Выберете получателя	SelectRecipient
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	ErrorDuringPamentOrderCreation	createPaymentOrder	Ошибка при создании РНВ	ErrorDuringPamentOrderCreation
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	SaveFirst	createPaymentOrder	Пожалуйста, сохраните документ	SaveFirst
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	InvalidRecipient	createPaymentOrder	Выбран не корректный получатель	InvalidRecipient
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	DocumentHasErrorsOnPOCReation	createPaymentOrder	Необходимо устранить ошибки в документе перед созданием РНВ	DocumentHasErrorsOnPOCReation
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@AtleastOneRecipientIsRequired	validatePaymentAmendmentConditions	E: Требуется указать хотя бы одного получателя	E: validation@AtleastOneRecipientIsRequired
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@TotalDistributedAmountShouldBeLesserOrEqualToThanTotalAmount	validatePaymentAmendmentConditions	E: Общая сумма доли выгодоприобретателей больше суммы выплаты	E: validation@TotalDistributedAmountShouldBeLesserOrEqualToThanTotalAmount
UiSchema	PaymentAmendmentConditions	ui-label	recipientName	recipientName	Имя получателя	recipientName
UiSchema	PaymentAmendmentConditions	ui-label	paymentLineSumInRub	paymentLineSumInRub	Сумма выплаты в Рублях	paymentLineSumInRub
DataSchema	PaymentAmendmentConditions	enum	paymentLineType@partialPremiumRefund	partialPremiumRefund	Возврат части премии	paymentLineType@partialPremiumRefund
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsWithoutBankAccountsError	validatePaymentAmendmentConditions	E: Отсутствуют банковские реквизиты на карточке получателей платежа: ${items}	E: Following beneficiaries don't have banks accounts data: ${items}
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsWithoutBankAccountsWarning	validatePaymentAmendmentConditions	W: Отсутствуют банковские реквизиты на карточке получателей платежа: ${items}	W: Following beneficiaries don't have banks accounts data: ${items}
DataSchema	PaymentAmendmentConditions	field-title	bankId	bankId	ID банка	bankId
DataSchema	PaymentAmendmentConditions	field-title	bankName	bankName	Наименование банка	bankName
DataSchema	PaymentAmendmentConditions	field-title	bankBic	bankBic	БИК	bankBic
DataSchema	PaymentAmendmentConditions	field-title	bankCorrespondentAccount	bankCorrespondentAccount	Корр счет	bankCorrespondentAccount
DataSchema	PaymentAmendmentConditions	field-title	SWIFT	SWIFT	SWIFT	SWIFT
DataSchema	PaymentAmendmentConditions	field-title	IBAN	IBAN	IBAN	IBAN
DataSchema	PaymentAmendmentConditions	field-title	foreignBank	foreignBank	Зарубежный банк	foreignBank
DataSchema	PaymentAmendmentConditions	field-title	currency	currency	Валюта	currency
DataSchema	PaymentAmendmentConditions	field-title	currencyCode	currencyCode	Код валюты	currencyCode
DataSchema	PaymentAmendmentConditions	field-title	currencyDesc	currencyDesc	Наименование валюты	currencyDesc
DataSchema	PaymentAmendmentConditions	field-title	currencyNumericCode	currencyNumericCode	Цифровой код валюты	currencyNumericCode
DataSchema	PaymentAmendmentConditions	field-title	number	number	Номер счета	number
DataSchema	PaymentAmendmentConditions	field-title	openingDate	openingDate	Дата открытия	openingDate
DataSchema	PaymentAmendmentConditions	field-title	closingDate	closingDate	Дата закрытия	closingDate
DataSchema	PaymentAmendmentConditions	field-title	bankInn	bankInn	ИНН банка	bankInn
UiSchema	PaymentAmendmentConditions	ui-label	recipientBankAccount	recipientBankAccount	Банковские реквизиты контрагента	recipientBankAccount
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsWithoutSelectedBankAccountsError	validatePaymentAmendmentConditions	E: Не указаны банковские реквизиты для получателей платежа: ${items}	W: Following beneficiaries don't have banks accounts selected: ${items}
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsWithoutSelectedBankAccountsWarning	validatePaymentAmendmentConditions	W: Не указаны банковские реквизиты для получателей платежа: ${items}	W: Following beneficiaries don't have banks accounts selected: ${items}
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@amountToPayIsRequired	validatePaymentAmendmentConditions	E: Необходимо указать размер выплаты	E: validation@amountToPayIsRequired
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsAreNotNeeded	validatePaymentAmendmentConditions	E: Общий размер выплаты равен 0. Получателей указывать не требуется.	E: validation@RecipientsAreNotNeeded
ClientAction	PaymentAmendmentConditionsCreatePaymentOrder	ui-message	NoPermissionToCreatePo	createPaymentOrder	E: Не достатчно прав для соднания РНВ	E: No permissions to create PO
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@DuplicatedRecipientsFound	validatePaymentAmendmentConditions	E: Найдены дубликаты получателей	E: Duplicated recipients found
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@RecipientsShouldUseNetting	validatePaymentAmendmentConditions	W: Необходимо заполнить информацию в РНВ на вкладке Взаимозачет: ${items}	W: Required to set netting for recipients: ${items}
UiSchema	PaymentAmendmentConditions	ui-label	calculateFromAmount	calculateFromAmount	Указать сумму выплаты	calculateFromAmount
UiSchema	PaymentAmendmentConditions	ui-label	pitAmountInRubCurrency	pitAmountInRubCurrency	НДФЛ (в рублях)	pitAmountInRubCurrency
UiSchema	PaymentAmendmentConditions	ui-label	isManualPit	isManualPit	Ручное значение НДФЛ	isManualPit
DataSchema	PaymentAmendmentConditions	enum	paymentLineType@obligations	obligations	Обязательства	obligations
Rule	PaymentAmendmentConditionsValidatePaymentAmendmentConditions	rule	validation@CreditRefundSelectedAttachmentRequired	validatePaymentAmendmentConditions	W: Присутствует строка 'Переплата'. Проверьте наличие вложения 'Заявление о возврате излишне уплаченных взносов' на договоре. В случае отсутствия вложения переплата не будет рассчитана.	W: validation@CreditRefundSelectedAttachmentRequired
UiSchema	PaymentAmendmentConditions	ui-label	addPolicyHolder	addPolicyHolder	Добавить Страхователя	addPolicyHolder
ClientAction	PaymentAmendmentConditionsAddPolicyHolder	ui-message	CannotAddAnotherPolicyHolder	addPolicyHolder	Невозможно добавить дубликат получателя	CannotAddDuplicateAnotherPolicyHolder
