ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingApproval_to_OperationsApproval@Title	AwaitingApproval_to_OperationsApproval	Отправить на рассмотрение в ОПЕРУ	AwaitingApproval_to_OperationsApproval
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingPaymentDocuments_to_POCreation@Title	AwaitingPaymentDocuments_to_POCreation	Передать на выплату	AwaitingPaymentDocuments_to_POCreation
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	transitions	transitions@AwaitingPaymentDocuments_to_Activated@Title	AwaitingPaymentDocuments_to_Activated	Действует	AwaitingPaymentDocuments_to_Activated
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	transitions	transitions@SentToPayment_to_Activated@Title	SentToPayment_to_Activated	Действует	SentToPayment_to_Activated
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	states	states@AwaitingApproval	AwaitingApproval	Ожидание согласования	AwaitingApproval
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	states	states@AwaitingCancellationDate	AwaitingCancellationDate	Ожидание даты расторжения	AwaitingCancellationDate
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	states	states@AwaitingPaymentDocuments	AwaitingPaymentDocuments	Ожидает документы на выплату	AwaitingPaymentDocuments
DocumentFlowDefinition	MedLifeInsuranceCancellationFlow	states	states@Rejected	Rejected	Отказ	Rejected
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingApproval	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@ZeroTotalPaymentAmount	OperationsApproval_to_AwaitingApproval	E: Общий размер выплаты равен 0. Передать ДС на выплату не возможно.	E: validation@ZeroTotalPaymentAmount
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@AtleastOneRecipientIsRequired	OperationsApproval_to_AwaitingApproval	E: Требуется указать хотя бы одного получателя	E: validation@AtleastOneRecipientIsRequired
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingCancellationDateTransitionRule	rule	validation@CancellationDateAlreadyReached	OperationsApproval_to_AwaitingCancellationDate	E: Дата расторжения уже наступила	E: validation@CancellationDateAlreadyReached
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingCancellationDateTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingCancellationDate	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_AwaitingPaymentDocuments	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@ZeroTotalPaymentAmount	OperationsApproval_to_AwaitingPaymentDocuments	E: Общий размер выплаты равен 0. Передать ДС на выплату не возможно.	E: validation@ZeroTotalPaymentAmount
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingPaymentDocumentsTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_AwaitingPaymentDocuments	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_POCreationTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_POCreation	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_RejectedTransitionRule	rule	validation@RejectionTextIsRequired	OperationsApproval_to_Rejected	E: Причина отказа должна быть заполнена	E: validation@RejectionTextIsRequired
Rule	MedLifeInsuranceCancellationOperationsApproval_to_RejectedTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_Rejected	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_RequestToClientTransitionRule	rule	validation@noActiveInquiriesFound	OperationsApproval_to_RequestToClient	E: Не найдено активных запросов в смежные подразделения	E: validation@noActiveInquiriesFound
Rule	MedLifeInsuranceCancellationOperationsApproval_to_RequestToClientTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_RequestToClient	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	AwaitingPaymentDocuments_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	MedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	AwaitingPaymentDocuments_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	MedLifeInsuranceCancellationAwaitingPaymentDocuments_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	AwaitingPaymentDocuments_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	MedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	OperationsApproval_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	MedLifeInsuranceCancellationOperationsApproval_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	OperationsApproval_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	SentToPayment_to_Activated	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
Rule	MedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@NonZeroTotalPaymentAmount	SentToPayment_to_Activated	E: Общий размер выплаты больше 0. Необходимо передать ДС на выплату.	E: validation@NonZeroTotalPaymentAmount
Rule	MedLifeInsuranceCancellationSentToPayment_to_ActivatedTransitionRule	rule	validation@RejectionTextMustBeEmpty	SentToPayment_to_Activated	E: Причина отказа должна быть пустой	E: validation@RejectionTextMustBeEmpty
Rule	MedLifeInsuranceCancellationOperationsApproval_to_AwaitingApprovalTransitionRule	rule	validation@FullPackageReceiveDateIsRequired	OperationsApproval_to_AwaitingApproval	E: Дата получения полного комплекта обязательна для заполнения	E: validation@FullPackageReceiveDateIsRequired
DocumentConfiguration	MedLifeInsuranceCancellation	actors	Accounting	Accounting	Бухгалтерия	Accounting
