ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
DocumentFlowDefinition	AccountingCertificateCorrectionFlow	transitions	transitions@Checked_to_Issued@Title	Checked_to_Issued	Checked_to_Issued	Подтвердить
DocumentFlowDefinition	AccountingCertificateCorrectionFlow	transitions	transitions@Checked_to_Draft@Title	Checked_to_Draft	Checked_to_Draft	Проект
DocumentFlowDefinition	AccountingCertificateCorrectionFlow	states	states@Checked	Checked	Checked	Проверено
DocumentFlowDefinition	AccountingCertificateCorrectionFlow	transitions	transitions@Checked_to_Cancelled@Title	Checked_to_Cancelled	Checked_to_Cancelled	Отменить
Rule	AccountingCertificateCorrectionChecked_to_CancelledTransitionRule	rule	validation@Draft_to_Cancelled	Checked_to_Cancelled	Transition failed	Ошибка перевода статуса
Rule	AccountingCertificateCorrectionChecked_to_IssuedTransitionRule	rule	validation@RequiredAttachmentIsAbsent	Checked_to_Issued	taxDeductionCertificateIsMandatory	Необходимо вложение "Справка для получения налогового вычета"
Rule	AccountingCertificateCorrectionDraft_to_IssuedTransitionRule	rule	validation@RequiredAttachmentIsAbsent	Draft_to_Issued	taxDeductionCertificateIsMandatory	Необходимо вложение "Справка для получения налогового вычета"
UiSchema	AccountingCertificateCorrectionMainContent	ui-label	History	History	History	История
UiSchema	AccountingCertificateCorrectionMainContent	ui-label	accountingCertificateIncomeSource	accountingCertificateIncomeSource	accountingCertificateIncomeSource	Источник создания корректировки
UiSchema	AccountingCertificateCorrectionMainContent	ui-label	Comment	Comment	Comment	Комментарий
UiSchema	AccountingCertificateCorrectionMainContent	ui-label	CommentTab	CommentTab	Comment	Комментарий
