ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_en-US	Translation_ru-RU
UiSchema	CommissionActItemResultComponent	ui-label	StartDate	StartDate	Start date	Дата начала ответственности
UiSchema	CommissionActItemResultComponent	ui-label	EndDate	EndDate	End date	Дата окончания ответственности
UiSchema	CommissionActItemResultComponent	ui-label	RiskPremiumYear	RiskPremiumYear	Risk premium year	Годовая премия
UiSchema	CommissionActItemResultComponent	ui-label	PaymentFrequency	PaymentFrequency	Payment frequency	Периодичность уплаты взносов
UiSchema	CommissionActItemResultComponent	ui-label	RiskPremium	RiskPremium	Risk premium	Взнос по договору
UiSchema	CommissionActItemResultComponent	ui-label	PaymentFrequency2	PaymentFrequency2	Payment Frequency 2	Порядок оплаты страховой премии
UiSchema	CommissionActItemResultComponent	ui-label	Currency	Currency	Currency	Валюта договора
UiSchema	CommissionActItemResultComponent	ui-label	InstallmentType	InstallmentType	Installment type	Тип взноса
UiSchema	CommissionActItemResultComponent	ui-label	PaymentTransactionDate	PaymentTransactionDate	Payment transaction date	Дата поступления
UiSchema	CommissionActItemResultComponent	ui-label	PaymentLcAmount	PaymentLcAmount	Payment amount (LC cur)	Сумма платежа, руб
UiSchema	CommissionActItemResultComponent	ui-label	DueDate	DueDate	Due date	Дата взноса
UiSchema	CommissionActItemResultComponent	ui-label	AaDocCommRate	AaDocCommRate	AA (with manual) commission rate	КВ, %
UiSchema	CommissionActItemResultComponent	ui-label	LcCommAmountCalc	LcCommAmountCalc	AA/Doc commission amount calc (LC cur)	КВ, руб.
UiSchema	CommissionActItemResultComponent	ui-label	CommRateManual	CommRateManual	Commission rate manual	КВ ручное, %
UiSchema	CommissionActItemResultComponent	ui-label	LcCommAmountManual	LcCommAmountManual	Commission amount manual (LC cur)	КВ ручное, руб.
UiSchema	CommissionActItemResultComponent	ui-label	LcCommAmountExtra	LcCommAmountExtra	Extra commission amount (LC cur)	Доп. КВ, руб
UiSchema	CommissionActItemResultComponent	ui-label	CommissionType	CommissionType	Commission type	Тип КВ
UiSchema	CommissionActItemResultComponent	ui-label	LcCommAmountFinal	LcCommAmountFinal	Final commission amount calc (LC cur)	Итого КВ к выплате, руб.
UiSchema	CommissionActItemResultComponent	ui-label	VatLc	VatLc	VAT (LC cur)	НДС, руб
UiSchema	CommissionActItemResultComponent	ui-label	InvCommRate	InvCommRate	Invoiced commission rate	КВ оценка, %
UiSchema	CommissionActItemResultComponent	ui-label	InvCommLcAmount	InvCommLcAmount	Invoiced commission amount (LC cur)	КВ оценка, руб.
UiSchema	CommissionActItemResultComponent	ui-label	VerificationState	VerificationState	Verification state	Статус документации, наименование
UiSchema	CommissionActItemResultComponent	ui-label	BusinessLine	BusinessLine	Business line	Линия бизнеса
UiSchema	CommissionActItemResultComponent	ui-label	CancellationIssueDate	CancellationIssueDate	Cancellation issue date	Юридическая дата расторжения
UiSchema	CommissionActItemResultComponent	ui-label	CancellationCreatedOn	CancellationCreatedOn	Cancellation created on	Фактическая дата расторжения
UiSchema	CommissionActItemResultComponent	ui-label	ExpensesRate	ExpensesRate	Expenses rate	Расходы, %
UiSchema	CommissionActItemResultComponent	ui-label	ExpensesAmount	ExpensesAmount	Expenses amount	Расходы, руб.
UiSchema	CommissionActItemResultComponent	ui-label	NaturalPersonRate	NaturalPersonRate	Natural person rate	КВ ФЛ, %
UiSchema	CommissionActItemResultComponent	ui-label	NaturalPersonAmount	NaturalPersonAmount	Natural person amount	КВ ФЛ, руб.
UiSchema	CommissionActItemResultComponent	ui-label	SolePropriatorRate	SolePropriatorRate	Sole propriator rate	КВ ИП, %
UiSchema	CommissionActItemResultComponent	ui-label	SolePropriatorAmount	SolePropriatorAmount	Sole propriator amount	КВ ИП, руб.
UiSchema	CommissionActItemResultComponent	ui-label	CreditProgramVersion	CreditProgramVersion	Credit program version	Вариант программы
UiSchema	CommissionActItemResultComponent	ui-label	subAgentSadNumber	subAgentSadNumber	Sub agent SAD number	САД
UiSchema	CommissionActItemResultComponent	ui-label	subAgentType	subAgentType	Sub agent type	Статус САД (ФЛ, ИП)
UiSchema	CommissionActItemResultComponent	ui-label	subAgentBranchName	subAgentBranchName	Sub agent branch name	"Филиал ПАО СК ""Росгосстрах"""
UiSchema	CommissionActItemResultComponent	ui-label	subAgentBranchRegion	subAgentBranchRegion	Sub agent branch region	Регион филиала
UiSchema	CommissionActItemResultComponent	ui-label	ProductGroup	ProductGroup	Product group	Группа продуктов
UiSchema	CommissionActItemResultComponent	ui-label	InitiatorOrgunitCode	InitiatorOrgunitCode	Initiator orgunit code	Код точки РДМ
UiSchema	CommissionActItemResultComponent	ui-label	Notes	Notes	Notes	Примечание
UiSchema	CommissionActItemResultComponent	ui-label	IsManualRate	IsManualRate	Is manual rate	Нестандартное КВ по договору
UiSchema	CommissionActItemResultComponent	ui-label	AmendmentReason	AmendmentReason	Amendment reason	Класс расторжения
UiSchema	CommissionActItemResultComponent	ui-label	SubAgentAmounts	SubAgentAmounts	Sub agent amounts (yes/no)	Расчеты субагентов (да/нет)
UiSchema	CommissionActItemResultComponent	ui-label	IsManualRule	IsManualRule	IsManualRule	Ручная схема КВ
