ConfigurationType	ConfigurationName	ItemType	TranslationKey	Expression	Translation_ru-RU	Translation_en-US
UiSchema	CollectiveLifeInsurancePolicyMainContent	ui-label	accountingEntries	accountingEntries	Проводки по договору	accountingEntries
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	states	states@OnReview	OnReview	На рассмотрении СК	OnReview
UiSchema	CollectiveLifeInsurancePolicyMainContent	ui-label	Review	Review	На рассмотрении СК	Review
DocumentConfiguration	CollectiveLifeInsurancePolicy	actors	UKSP	UKSP	УКСП	UKSP
Rule	CollectiveLifeInsurancePolicyDraft_to_ActiveTransitionRule	rule	validation@Draft_to_Active_NeedReview	Draft_to_Active	E: Необходимо отправить договор на согласование СК	E: Draft_to_Active_NeedReview
DataSchema	CollectiveLifeInsurancePolicy	field-title	commentIsRequired	commentIsRequired	commentIsRequired	commentIsRequired
DataSchema	CollectiveLifeInsurancePolicy	field-title	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired	commentAuthorIsRequired
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	transitions	transitions@Draft_to_InquiryCreating@Title	Draft_to_InquiryCreating	Проект -> На рассмотрении СК	Draft_to_InquiryCreating
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	transitions	transitions@InquiryCreating_To_OnReview@Title	InquiryCreating_To_OnReview	InquiryCreating_To_OnReview	InquiryCreating_To_OnReview
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	states	states@InquiryCreating	InquiryCreating	Формирование запросов	InquiryCreating
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	transitions	transitions@OnReview_to_InquiryCancelling@Title	OnReview_to_InquiryCancelling	На рассмотрении СК -> Проект	OnReview_to_InquiryCancelling
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	transitions	transitions@InquiryCancelling_To_Draft@Title	InquiryCancelling_To_Draft	InquiryCancelling_To_Draft	InquiryCancelling_To_Draft
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	states	states@InquiryCancelling	InquiryCancelling	Отмена запросов	InquiryCancelling
DocumentFlowDefinition	CollectiveLifeInsurancePolicyFlow	transitions	transitions@OnReview_to_Active@Title	OnReview_to_Active	На рассмотрении СК -> Подписан	OnReview_to_Active
Rule	CollectiveLifeInsurancePolicyOnReview_to_ActiveTransitionRule	rule	validation@OnReview_to_Active_Has_Not_Issued_Inquiries	OnReview_to_Active	E: Не согласованы запросы в смежные подразделения, подписание договора запрещено	E: validation@OnReview_to_Active_Has_Not_Issued_Inquiries
UiSchema	CollectiveLifeInsurancePolicyMainContent	ui-label	commissionTab	commissionTab	Комиссия	commissionTab
